Event_VoidExperience1f_CardDescription,It's too late for that.\n\nYou can't escape the truth.\nIt's coming for you.,"Za późno już na to.\n\nNie uciekniesz przed prawdą.\nOna już nadchodzi, powoli, nieuchronnie."
Event_VoidExperience1f_DismantleActions[0].ActionName,STOP!,PRZESTAŃ!
Event_VoidExperience1g_CardName,Void Insight,Poznanie Pustki
Event_VoidExperience1g_CardDescription,The truth... is that nothing is real...\n\n... and you just...\nDON'T. REALLY. EXIST.,Prawda jest taka... że nic nie jest rzeczywiste...\n\n...a ty po prostu...\nNIE. ISTNIEJESZ. NAPRAWDĘ.
Event_VoidExperience1g_DismantleActions[0].ActionName,My mind is breaking!,Twoja głowa pęka!
Event_VoidExperience1g_DismantleActions[0].FadeMessage,Void..,Pustka...
Event_WatchedExperience1a_CardName,Watcher,Obserwator
Event_WatchedExperience1a_CardDescription,"Right there... can you see it?\n\nYes, in that very dark spot.\nIt's staring at you.","Tam... widzisz to?\n\nTak, w tym ciemnym miejscu.\nWpatruje się w ciebie."
Event_WatchedExperience1a_DismantleActions[0].ActionName,Stare Back,Odwzajemnij spojrzenie
Event_WatchedExperience1a_DismantleActions[1].ActionName,Scream in Horror,Krzyknij z przerażenia
Event_WatchedExperience1b_CardName,Watcher,Obserwator
Event_WatchedExperience1b_CardDescription,"It's watching you, it's been watching you all your life.\n\nYou just didn't know it was there.","On cię obserwuje, obserwował cię całe twoje życie.\n\nPo prostu wcześniej było zbyt jasno, żeby go dostrzec."
Event_WatchedExperience1b_DismantleActions[0].ActionName,Keep staring back,Wpatruj się dalej
Event_WatchedExperience1b_DismantleActions[1].ActionName,Scream in Horror,Krzyknij z przerażenia
Event_WatchedExperience1c_CardName,Watcher,Obserwator
Event_WatchedExperience1c_CardDescription,... and now that you know.. this knowledge will never leave you.\n\n... there's no going back to your previous life.\nThe stare intensifies.,"...a teraz, gdy już wiesz... tej wiedzy nie da się zapomnieć.\n\n... nie ma powrotu do dawnego życia.\nSpojrzenie się nasila."
Event_WatchedExperience1c_DismantleActions[0].ActionName,Hold that stare!,Nie odrywaj wzroku!
Event_WatchedExperience1c_DismantleActions[1].ActionName,Scream in Horror,Krzyknij z przerażenia
Event_WatchedExperience1d_CardName,Watcher,Obserwator
Event_WatchedExperience1d_CardDescription,You are starting to make out a shape in the darkness.\n\nYou have a very bad feeling about this. Like you don't want to know what's actually watching you.,"Zaczynasz dostrzegać kształt w ciemności.\n\nMasz bardzo złe przeczucie. Ostrzega cię przed sprawdzeniem, kto tak właściwie na ciebie patrzy."
Event_WatchedExperience1d_DismantleActions[0].ActionName,Keep staring!,Patrz dalej!
Event_WatchedExperience1d_DismantleActions[1].ActionName,Scream in Horror,Krzyknij z przerażenia
Event_WatchedExperience1e_CardName,Watcher,Obserwator
Event_WatchedExperience1e_CardDescription,You see it now. The watcher.\n\nYou can clearly see...\n... its YOUR face returning the stare.,Teraz go widzisz. Obserwatora.\n\nWyraźnie widzisz...\n... że to TWOJA twarz odwzajemnia ci spojrzenie z ciemności.
Event_WatchedExperience1e_DismantleActions[0].ActionName,Maintain your stare!,Utrzymaj spojrzenie!
Event_WatchedExperience1e_DismantleActions[1].ActionName,Scream in Horror,Krzyknij z przerażenia
Event_WatchedExperience1f_CardName,Watcher,Obserwator
Event_WatchedExperience1f_CardDescription,"YOU are staring at YOURSELF, staring at YOURSELF...\n\n... staring at yourself.. staring at yourself... staring at yourself...\nIt never STOPS!","TY patrzysz na SIEBIE, patrząc na SIEBIE...\n\n... patrząc na siebie... patrząc na siebie... patrząc na siebie...\nTo się nigdy nie KOŃCZY!"
Event_WatchedExperience1f_DismantleActions[0].ActionName,Unravel Yourself,Rozpadnij się na kawałki
Event_WatchedExperience1f_DismantleActions[1].ActionName,Smile with affection,Uśmiechnij się czule
Event_WatchedExperience1f_DismantleActions[2].ActionName,Scream in Horror,Krzyknij z przerażenia
Event_WatchedExperience1gGod_CardName,Watcher,Obserwator
Event_WatchedExperience1gGod_CardDescription,"As you smile, the watcher smiles back.\n\nThe watcher and you are one after all.\nEverything is fine.\n","Kiedy się uśmiechasz, Obserwator odwzajemnia uśmiech.\n\nBo ty i on tak naprawdę jesteście jednym.\nWszystko jest dobrze."
Event_WatchedExperience1gGod_DismantleActions[0].ActionName,Become the Watcher,Zostań Obserwatorem
Event_WatchedExperience1gVoid_CardName,Watcher,Obserwator
Event_WatchedExperience1gVoid_CardDescription,".. but the more you observe your watcher, your self, the less human you feel.\n\nYou are a flesh doll, a reanimated corpse. No, not even that. You are a mirage woven out of nothing.","...ale im dłużej patrzysz na obserwatora, na siebie, tym mniej czujesz się człowiekiem.\n\nJesteś lalką z mięsa, ożywionym trupem. Nie, nawet nie tym. Jesteś mirażem utkanym z nicości."
Event_WatchedExperience1gVoid_DismantleActions[0].ActionName,Nothing is watching you,Nic cię nie obserwuje
Event_Weston0a_CardName,Weston,Weston
Event_Weston0a_CardDescription,It's nice having someone to talk to... isn't it?\n\nI think I feel a bit less lonely now...,Fajnie jest mieć z kim pogadać... prawda?\n\nZawsze to jakaś ulga w tej samotności.
Event_Weston0a_DismantleActions[0].ActionName,...,...
Event_Weston0b_CardName,Weston,Weston
Event_Weston0b_CardDescription,Talking to you beats being alone... I guess.\n,Gadanie z tobą jest lepsze niż samotność... chyba.\n
Event_Weston0b_DismantleActions[0].ActionName,...,...
Event_Weston0c_CardName,Weston,Weston
Event_Weston0c_CardDescription,You are a shy one aren't you?\n\nGuess we just need some time to break the ice!,"Jesteś nieśmiały, co?\n\nChyba potrzebujemy więcej czasu, żeby przełamać lody!"
Event_Weston0c_DismantleActions[0].ActionName,...,...
Event_Weston0d_CardName,Weston,Weston
Event_Weston0d_CardDescription,You are a coconut of few words aren't you?\n\nI wish you could be a bit more talkative.,"Mało z ciebie rozmowny kokos, co?\n\nSzkoda, że nie jesteś trochę bardziej gadatliwy."
Event_Weston0d_DismantleActions[0].ActionName,...,...
Event_Weston0e_CardName,Weston,Weston
Event_Weston0e_CardDescription,I never thought I would end up alone on a deserted island talking to a smiling coconut...,"Tego nie było w moich planach... Tylko ja, bezludna wyspa, i pogaduchy z uśmiechniętym kokosem."
Event_Weston0e_DismantleActions[0].ActionName,...,...
Event_Weston1a_CardName,Weston,Weston
Event_Weston1a_CardDescription,"Did you just say something Weston?\n\nOh, must have misheard...","Weston, mówiłeś coś?\n\nA nie, chyba mi się przesłyszało..."
Event_Weston1a_DismantleActions[0].ActionName,...,...
Event_Weston1b_CardName,Weston,Weston
Event_Weston1b_CardDescription,"I feel like you are trying to tell me something.\n\nAnyways, I appreciate the company...","Mam wrażenie, że próbujesz mi coś powiedzieć.\n\nW każdym razie, dzięki za towarzystwo..."
Event_Weston1b_DismantleActions[0].ActionName,Talk later!,Pogadamy później!
Event_Weston1c_CardName,Weston,Weston
Event_Weston1c_CardDescription,Do you feel lonely too Weston?\n\nIt's good to have each other.,"Ty też czujesz się samotny, Weston?\n\nDobrze, że mamy siebie nawzajem."
Event_Weston1c_DismantleActions[0].ActionName,I'll be back later.,Do zobaczenia.
Event_Weston1d_CardName,Weston,Weston
Event_Weston1d_CardDescription,Hope you are comfortable in that spot Wes.\n\nLet me know if you want me to move you somewhere else.,"Mam nadzieję, że ci tam wygodnie, Wes.\n\nDaj znać, jakbyś chciał zmienić miejsce."
Event_Weston1d_DismantleActions[0].ActionName,I'll be around!,Nie odchodź daleko!
Event_Weston1e_CardName,Weston,Weston
Event_Weston1e_CardDescription,I have to tell you Weston. I think you are a great listener.\n\nTalking to you feels so natural...,"Muszę ci to przyznać, Weston - jesteś świetnym słuchaczem.\n\nRozmowy z tobą przychodzą mi tak naturalnie..."
Event_Weston1e_DismantleActions[0].ActionName,See you later!,Na razie!
Event_Weston2a_CardName,Weston,Weston
Event_Weston2a_CardDescription,That's a pretty interesting idea.\n\nYou're quite the deep thinker Weston!,"To całkiem ciekawy pomysł.\n\nJesteś niezłym filozofem, Weston!"
Event_Weston2a_DismantleActions[0].ActionName,Let's continue later!,Wrócimy do tego potem!
Event_Weston2b_CardName,Weston,Weston
Event_Weston2b_CardDescription,Uhm... never thought of that myself.\n\nI'll keep it in mind.,"Hmm... dzięki za podsunięcie pomysłu, mi to by nie przyszło do głowy.\n\nBędę pamiętać."
Event_Weston2b_DismantleActions[0].ActionName,See you around!,Do zobaczenia!
Event_Weston2c_CardName,Weston,Weston
Event_Weston2c_CardDescription,"Yeah... that sounds possible, even if a bit crazy.\n\nI hope you don't end up crazy because of thinking too much!","Tak... to brzmi na wykonalne, choć może trochę szalone.\n\nŻeby tylko umysł ci się nie zamienił w wiórki od tych przemyśleń!"
Event_Weston2c_DismantleActions[0].ActionName,Got to go now!,Muszę już iść!
Event_Weston2d_CardName,Weston,Weston
Event_Weston2d_CardDescription,Haha.... that's a pretty bad joke Wes.\n\nAlso... I think you told me that one already.\n,"Haha... ale suchar, Wes.\n\nI chyba już mi go kiedyś opowiadałeś.\n"
Event_Weston2d_DismantleActions[0].ActionName,Enough jokes for now.,Dość żartów na razie.
Event_Weston3a_CardName,Weston,Weston
Event_Weston3a_CardDescription,"Whatever happened to the shy, silent Weston of old...\n\nYou won't stop talking lately!","Co się stało z tamtym cichym, nieśmiałym Westonem...\n\nOstatnio łupina ci się nie zamyka!"
Event_Weston3a_DismantleActions[0].ActionName,Speak to you later!,Do pogadania później!
Event_Weston3b_CardName,Weston,Weston
Event_Weston3b_CardDescription,"I really mean no offense Wes, but I have to tell you...\n\n... sometimes you sound a bit monothematic.","Nie obraź się, Wes, ale muszę powiedzieć, że...\n\n...czasem brzmisz trochę monotematycznie."
Event_Weston3b_DismantleActions[0].ActionName,Talk later!,Pogadamy później!
Event_Weston3c_CardName,Weston,Weston
Event_Weston3c_CardDescription,I appreciate the company Wes.\n\nI just wish you could sometimes help me with my chores.,"Doceniam twoje towarzystwo, Wes.\n\nCzasem marzę tylko, żebyś mógł mi też pomóc w obowiązkach."
Event_Weston3c_DismantleActions[0].ActionName,Got to go now.,Muszę już iść.
Event_Weston3d_CardName,Weston,Weston
Event_Weston3d_CardDescription,Haha! Really Wes? That's a pretty bad one.\n\nEven by your standards!!,Haha! Serio Wes? To był naprawdę kiepski suchar.\n\nNawet jak na twoje standardy!
Event_Weston3d_DismantleActions[0].ActionName,See you later!,Na razie!
Event_WestonIslandEscape1_CardName,Weston,Weston
Event_WestonIslandEscape1_CardDescription,What is bothering you my friend?\n\nYou are worried you won't make it on the raft?,"Co cię trapi?\n\nMartwisz się, że nie dasz sobie rady na tratwie?"
Event_WestonIslandEscape1_DismantleActions[0].ActionName,Yeah...,Taak...
Event_WestonIslandEscape2_CardName,Weston,Weston
Event_WestonIslandEscape2_CardDescription,Have faith my friend! I have a feeling you will do alright!\n\nLook at how much you've been through already!,"Nie trać wiary! Czuję, że dasz sobie radę!\n\nPrzypomnij sobie, przez co już razem przeszliśmy!"
Event_WestonIslandEscape2_DismantleActions[0].ActionName,"Thanks, Wes...","Dzięki, Wes..."
Event_WestonSpecial1a_CardName,Weston,Weston
Event_WestonSpecial1a_CardDescription,"Tshhh, Weston here! \nI got something to tell you...\n\nAre you awake?  ",Psst! Tu Weston! \nMuszę ci coś pilnie powiedzieć...\n\nŚpisz?
Event_WestonSpecial1a_DismantleActions[0].ActionName,Well... I am now.,Cóż... teraz już nie.
Event_WestonSpecial1a_DismantleActions[0].ActionLog.LogText,Weston woke me up from my sleep to thank me for creating him.,"Weston cię obudził, żeby podziękować ci za stworzenie go."
Event_WestonSpecial1b_CardName,Weston,Weston
Event_WestonSpecial1b_CardDescription,"I just wanted to thank you for... for making me, you know?\n\nI kind of like existing.\nIt's pretty cool.","Chciałem ci tylko podziękować za... stworzenie mnie, wiesz?\n\nCałkiem mi się podoba istnienie.\nTo w sumie bardzo spoko uczucie."
Event_WestonSpecial1b_DismantleActions[0].ActionName,"No worries, Wes.","Nie ma sprawy, Wes."
Event_WestonSpecial1c_CardName,Weston,Weston
Event_WestonSpecial1c_CardDescription,"I was just feeling grateful and kinda felt like I had to say something.\n\nSo, yeah... thanks!\nReally means a lot.",Po prostu nagle poczułem przypływ wdzięczności i musiałem coś powiedzieć.\n\nWięc... dzięki!\nTo naprawdę wiele dla mnie znaczy.
Event_WestonSpecial1c_DismantleActions[0].ActionName,Don't sweat it.,Nie przejmuj się.
Event_WestonSpecial1d_CardName,Weston,Weston
Event_WestonSpecial1d_CardDescription,"Hey, I think I'm starting to understand some important things about the reason we're here.\n\nIt's quite interesting, want to hear about it?","Hej, chyba zaczynam rozumieć kilka ważnych rzeczy związanych z przyczyną, dla której tu jesteśmy.\n\nTo całkiem ciekawe, chcesz posłuchać?"
Event_WestonSpecial1d_DismantleActions[0].ActionName,Can it wait till tomorrow?,Nie może to poczekać do jutra?
Event_WestonSpecial1e_CardName,Weston,Weston
Event_WestonSpecial1e_CardDescription,"Oh sure, sorry! \nI'll let you sleep!\n\nSpeak later friend!","Ano tak, przepraszam!\nPozwolę ci spać!\n\nKolorowych snów, do usłyszenia!"
Event_WestonSpecial1e_DismantleActions[0].ActionName,Continue,Kontynuuj
Event_WestonSpecial2a_CardName,Weston,Weston
Event_WestonSpecial2a_CardDescription,What do you mean? Of course I'm real!\nAren't we talking to each other right now.,"Co masz na myśli? Oczywiście, że jestem prawdziwy!\nPrzecież właśnie ze sobą rozmawiamy."
Event_WestonSpecial2a_DismantleActions[0].ActionName,Are we?,A rozmawiamy?
Event_WestonSpecial2a_DismantleActions[0].ActionLog.LogText,Weston woke me up from my sleep to thank me for creating him.,"Weston cię obudził, żeby podziękować ci za stworzenie go."
Event_WestonSpecial2b_CardName,Weston,Weston
Event_WestonSpecial2b_CardDescription,"I know my face is really just a bunch of lines on a coconut and it exists only in your mind...\n\n... but, want me to let you in on a little secret my friend?","Wiem, że moja twarz to tak naprawdę tylko parę kresek narysowanych na kokosie i istnieje ona wyłącznie w twojej głowie, ale...\n\n... chcesz, żebym zdradził ci mały sekret?"
Event_WestonSpecial2b_DismantleActions[0].ActionName,"Sure, I guess.","Jasne, czemu nie."
Event_WestonSpecial2b_DismantleActions[0].ActionLog.LogText,Weston woke me up from my sleep to thank me for creating him.,"Weston cię obudził, żeby podziękować ci za stworzenie go."
Event_WestonSpecial2c_CardName,Weston,Weston
Event_WestonSpecial2c_CardDescription,"If my face is not real, then neither is yours. And if I'm not real then neither are you.\n\nA ""face"" is a mental construct, an interpretation, there's no ""real"" face behind it. ","Jeśli moja twarz nie jest prawdziwa, to twoja też nie. A jeśli ja nie jestem prawdziwy, to ty też nie.\n\n""Twarz"" to tak naprawdę tylko wytwór umysłu, interpretacja. Nie istnieje coś takiego jak ""prawdziwa"" twarz."
Event_WestonSpecial2c_DismantleActions[0].ActionName,What's behind then?,Co kryje się za tym wszystkim?
Event_WestonSpecial2c_DismantleActions[0].ActionLog.LogText,Weston woke me up from my sleep to thank me for creating him.,"Weston cię obudził, żeby podziękować ci za stworzenie go."
Event_WestonSpecial2d_CardName,Weston,Weston
Event_WestonSpecial2d_CardDescription,More interpretations really. It's interpretations all the way down my friend.\n\nWhat else could there be?,"Jeszcze więcej i więcej interpretacji. Wszystko, dosłownie wszystko to interpretacje.\n\nA co niby miało się za nimi kryć?"
